"CRASH DATE","CRASH TIME","BOROUGH","ZIP CODE","LATITUDE","LONGITUDE","LOCATION","ON STREET NAME","CROSS STREET NAME","OFF STREET NAME","NUMBER OF PERSONS INJURED","NUMBER OF PERSONS KILLED","NUMBER OF PEDESTRIANS INJURED","NUMBER OF PEDESTRIANS KILLED","NUMBER OF CYCLIST INJURED","NUMBER OF CYCLIST KILLED","NUMBER OF MOTORIST INJURED","NUMBER OF MOTORIST KILLED","CONTRIBUTING FACTOR VEHICLE 1","CONTRIBUTING FACTOR VEHICLE 2","CONTRIBUTING FACTOR VEHICLE 3","CONTRIBUTING FACTOR VEHICLE 4","CONTRIBUTING FACTOR VEHICLE 5","COLLISION_ID","VEHICLE TYPE CODE 1","VEHICLE TYPE CODE 2","VEHICLE TYPE CODE 3","VEHICLE TYPE CODE 4","VEHICLE TYPE CODE 5"
2024-09-21,14:40:00,NA,NA,NA,NA,NA,"LEXINGTON AVENUE",NA,NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4758293,"Sedan","Box Truck",NA,NA,NA
2024-09-18,06:13:00,NA,NA,NA,NA,NA,"TRIBOROUGH BRIDGE",NA,NA,1,0,0,0,0,0,1,0,"Following Too Closely","Unspecified","Unspecified","Unspecified",NA,4758087,"Sedan","subn","van","subn",NA
2024-09-20,21:03:00,NA,NA,40.83675,-73.87792,"(40.83675, -73.87792)","CROSS BRONX EXPY",NA,NA,1,0,0,0,0,0,1,0,"Unspecified",NA,NA,NA,NA,4758322,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-04,22:40:00,"BROOKLYN",11233,40.67544,-73.90939,"(40.67544, -73.90939)",NA,NA,"2266      PACIFIC STREET",0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified","Unspecified","Unspecified","Unspecified",4700268,"Sedan","Sedan","Sedan","Sedan",NA
2024-02-04,15:30:00,"BROOKLYN",11233,40.672825,-73.911804,"(40.672825, -73.911804)",NA,NA,"1710      EASTERN PARKWAY",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4700233,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-02,14:35:00,NA,NA,NA,NA,NA,"BROOKLYN BRIDGE",NA,NA,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4700611,"Sedan","Sedan",NA,NA,NA
2024-01-09,20:40:00,"QUEENS",11413,40.673428,-73.7572,"(40.673428, -73.7572)","139 AVENUE","SLOAN STREET",NA,1,0,0,0,0,0,1,0,"Driver Inexperience","Unspecified","Unspecified",NA,NA,4695708,"Station Wagon/Sport Utility Vehicle","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA
2024-01-20,22:23:00,"QUEENS",11432,40.71832,-73.79174,"(40.71832, -73.79174)","173 STREET","HOME LAWN STREET",NA,1,0,0,0,0,0,1,0,"Passing or Lane Usage Improper","Unspecified",NA,NA,NA,4696388,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-02,16:32:00,"BRONX",10474,40.8076,-73.87888,"(40.8076, -73.87888)",NA,NA,"800       FOOD CENTER DRIVE",1,0,0,0,0,0,1,0,"Other Vehicular","Other Vehicular",NA,NA,NA,4700648,"PK","Flat Bed",NA,NA,NA
2024-01-19,21:46:00,"MANHATTAN",10039,40.821106,-73.93575,"(40.821106, -73.93575)","WEST 146 STREET","LENOX AVENUE",NA,1,0,0,0,0,0,1,0,"Driverless/Runaway Vehicle","Unspecified",NA,NA,NA,4697456,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-01-30,14:00:00,NA,NA,40.578392,-73.84735,"(40.578392, -73.84735)","NEWPORT AVENUE",NA,NA,1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4699301,"Station Wagon/Sport Utility Vehicle","Bike",NA,NA,NA
2024-01-29,11:35:00,"BROOKLYN",11230,40.619984,-73.96427,"(40.619984, -73.96427)","CONEY ISLAND AVENUE","AVENUE L",NA,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NA,NA,NA,4699350,"PK","Box Truck",NA,NA,NA
2024-01-27,08:33:00,NA,NA,NA,NA,NA,"SHELL ROAD","SHORE PARKWAY",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4700147,"Sedan",NA,NA,NA,NA
2024-01-31,20:57:00,"BROOKLYN",11234,40.630695,-73.92493,"(40.630695, -73.92493)",NA,NA,"5320      AVENUE I",0,0,0,0,0,0,0,0,"Other Vehicular","Other Vehicular",NA,NA,NA,4699296,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-02-02,15:47:00,"BROOKLYN",11213,40.67561,-73.93885,"(40.67561, -73.93885)",NA,NA,"150       ALBANY AVENUE",1,0,1,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4700121,"Sedan",NA,NA,NA,NA
2024-02-02,07:04:00,"BRONX",10466,40.898563,-73.85866,"(40.898563, -73.85866)","BRONX BOULEVARD","EAST 237 STREET",NA,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4699700,"Sedan","Sedan",NA,NA,NA
2024-01-31,08:30:00,NA,NA,40.88387,-73.886955,"(40.88387, -73.886955)","MOSHOLU PARKWAY",NA,NA,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NA,NA,NA,4699428,"Sedan","Sedan",NA,NA,NA
2024-02-01,06:30:00,"QUEENS",11436,40.67247,-73.79987,"(40.67247, -73.79987)","140 STREET","SUTTER AVENUE",NA,0,0,0,0,0,0,0,0,"Unsafe Speed","Traffic Control Disregarded","Unspecified",NA,NA,4699344,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Sedan",NA,NA
2024-02-02,23:31:00,"BROOKLYN",11221,40.697075,-73.93185,"(40.697075, -73.93185)","WILLOUGHBY AVENUE","BUSHWICK AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified","Unspecified",NA,NA,4699860,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA
2024-02-02,05:57:00,NA,NA,40.77008,-73.94784,"(40.77008, -73.94784)","FDR DRIVE",NA,NA,2,0,0,0,0,0,2,0,"Backing Unsafely","Driver Inattention/Distraction",NA,NA,NA,4699682,"Sedan","Sedan",NA,NA,NA
2024-02-01,00:00:00,"QUEENS",11373,40.73826,-73.87928,"(40.73826, -73.87928)","VANLOON STREET","51 AVENUE",NA,1,0,0,0,1,0,0,0,"Traffic Control Disregarded","Unspecified",NA,NA,NA,4699664,"Sedan","Bike",NA,NA,NA
2024-01-25,17:12:00,"STATEN ISLAND",10308,40.547543,-74.15634,"(40.547543, -74.15634)",NA,NA,"4218      AMBOY ROAD",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4700118,"Sedan","Motorbike",NA,NA,NA
2024-02-02,06:42:00,"BRONX",10451,40.816532,-73.92822,"(40.816532, -73.92822)","GRAND CONCOURSE","EAST 144 STREET",NA,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NA,NA,NA,4699578,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-02-01,16:50:00,"BRONX",10472,40.829502,-73.87462,"(40.829502, -73.87462)","WESTCHESTER AVENUE","MORRISON AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified","Unspecified",NA,NA,4699924,"Bus","Box Truck","Sedan",NA,NA
2024-02-01,18:50:00,"BROOKLYN",11236,40.635555,-73.89946,"(40.635555, -73.89946)",NA,NA,"1394      EAST 91 STREET",1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4699847,"Station Wagon/Sport Utility Vehicle","Pick up",NA,NA,NA
2024-01-31,15:28:00,"BRONX",10459,40.81614,-73.894875,"(40.81614, -73.894875)","LAFAYETTE AVENUE","BRUCKNER BOULEVARD",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NA,NA,NA,4699563,"Station Wagon/Sport Utility Vehicle","Bus",NA,NA,NA
2024-01-31,01:45:00,"MANHATTAN",10022,40.759308,-73.9653,"(40.759308, -73.9653)","2 AVENUE","EAST 57 STREET",NA,3,0,0,0,0,0,3,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NA,NA,NA,4699043,"Sedan","Sedan",NA,NA,NA
2024-02-02,00:00:00,"BROOKLYN",11206,40.697403,-73.9513,"(40.697403, -73.9513)",NA,NA,"583       PARK AVENUE",0,0,0,0,0,0,0,0,"Aggressive Driving/Road Rage",NA,NA,NA,NA,4699985,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-01-30,16:30:00,"BROOKLYN",11224,40.579197,-73.98195,"(40.579197, -73.98195)","STILLWELL AVENUE","NEPTUNE AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4700198,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-01-31,20:03:00,"BRONX",10460,40.843765,-73.88546,"(40.843765, -73.88546)","EAST 178 STREET","SOUTHERN BOULEVARD",NA,4,0,0,0,0,0,4,0,"Unspecified","Unspecified",NA,NA,NA,4699325,"Taxi","Sedan",NA,NA,NA
2024-02-01,08:40:00,NA,NA,40.691536,-73.99912,"(40.691536, -73.99912)","BROOKLYN QUEENS EXPRESSWAY",NA,NA,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NA,NA,NA,4699868,"Carry All","Sedan",NA,NA,NA
2024-01-29,10:35:00,"QUEENS",11370,40.757977,-73.88297,"(40.757977, -73.88297)","85 STREET","32 AVENUE",NA,1,0,0,0,1,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4699687,"Sedan","Bike",NA,NA,NA
2024-02-02,12:15:00,"STATEN ISLAND",10306,40.57477,-74.11149,"(40.57477, -74.11149)","LOCUST AVENUE","EDISON STREET",NA,0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle",NA,NA,NA,NA,4699746,"Sedan",NA,NA,NA,NA
2024-01-31,19:00:00,"BROOKLYN",11222,40.724964,-73.94153,"(40.724964, -73.94153)",NA,NA,"244       KINGSLAND AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4699482,"Sedan",NA,NA,NA,NA
2024-01-31,09:32:00,NA,NA,40.768875,-73.90852,"(40.768875, -73.90852)","GRAND CENTRAL PKWY",NA,NA,3,0,0,0,0,0,3,0,"Unsafe Speed","Unspecified",NA,NA,NA,4699932,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-02,06:25:00,"BROOKLYN",11207,40.662888,-73.89597,"(40.662888, -73.89597)",NA,NA,"541       RIVERDALE AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4700016,"Sedan",NA,NA,NA,NA
2024-02-01,00:00:00,"BROOKLYN",11233,40.674328,-73.91767,"(40.674328, -73.91767)",NA,NA,"1922      BERGEN STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified","Unspecified",NA,NA,4699378,"Sedan","Taxi",NA,NA,NA
2024-02-02,17:25:00,"QUEENS",11423,40.710346,-73.76904,"(40.710346, -73.76904)","190 STREET","WOODHULL AVENUE",NA,1,0,1,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4700246,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-01-31,12:54:00,"MANHATTAN",10016,40.744305,-73.97473,"(40.744305, -73.97473)",NA,NA,"333       EAST 34 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4699539,"Dump","Sedan",NA,NA,NA
2024-02-02,13:30:00,"BROOKLYN",11219,40.63845,-73.992134,"(40.63845, -73.992134)",NA,NA,"4515      12 AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4699605,"Box Truck","Ambulance",NA,NA,NA
2024-01-31,08:20:00,"BROOKLYN",11218,40.63613,-73.97274,"(40.63613, -73.97274)","OCEAN PARKWAY","DITMAS AVENUE",NA,2,0,2,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4699083,"Sedan",NA,NA,NA,NA
2024-02-02,01:13:00,NA,NA,40.652626,-74.00617,"(40.652626, -74.00617)","39 STREET",NA,NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4699811,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-01-31,10:34:00,"MANHATTAN",10009,40.733307,-73.98098,"(40.733307, -73.98098)",NA,NA,"282       1 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4699384,"Station Wagon/Sport Utility Vehicle","Box Truck",NA,NA,NA
2024-01-16,18:30:00,"MANHATTAN",10022,40.75582,-73.970764,"(40.75582, -73.970764)","EAST 50 STREET","3 AVENUE",NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,4699576,NA,NA,NA,NA,NA
2024-01-31,14:30:00,"QUEENS",11435,40.700768,-73.81019,"(40.700768, -73.81019)","144 PLACE","91 AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4699714,"Sedan",NA,NA,NA,NA
2024-01-26,11:58:00,"MANHATTAN",10027,40.81722,-73.95228,"(40.81722, -73.95228)","WEST 133 STREET","CONVENT AVENUE",NA,0,0,0,0,0,0,0,0,"Other Vehicular","Unspecified",NA,NA,NA,4699794,"Station Wagon/Sport Utility Vehicle","Box Truck",NA,NA,NA
2024-01-23,16:00:00,"BRONX",10461,40.842075,-73.834724,"(40.842075, -73.834724)","MAYFLOWER AVENUE","ZULETTE AVENUE",NA,1,0,0,0,0,0,1,0,"Unspecified",NA,NA,NA,NA,4700174,"Taxi",NA,NA,NA,NA
2024-01-22,11:23:00,NA,NA,40.85061,-73.94437,"(40.85061, -73.94437)","HENRY HUDSON PARKWAY",NA,NA,2,0,0,0,0,0,2,0,"Unsafe Lane Changing","Unspecified",NA,NA,NA,4699910,"Sedan","Box Truck",NA,NA,NA
2024-01-28,20:35:00,"QUEENS",11372,40.747063,-73.889435,"(40.747063, -73.889435)",NA,NA,"76-03     ROOSEVELT AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4700096,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-01,07:45:00,NA,NA,40.680485,-73.774704,"(40.680485, -73.774704)","BAISLEY BOULEVARD",NA,NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4699598,"Sedan",NA,NA,NA,NA
2024-01-29,07:00:00,"BRONX",10461,40.843178,-73.836815,"(40.843178, -73.836815)",NA,NA,"1590      HUTCHINSON RIVER PARKWAY",0,0,0,0,0,0,0,0,"Other Vehicular",NA,NA,NA,NA,4700237,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-01,18:22:00,"BROOKLYN",11212,40.670692,-73.90401,"(40.670692, -73.90401)",NA,NA,"1863      PITKIN AVENUE",1,0,0,0,0,0,1,0,"Unspecified",NA,NA,NA,NA,4699520,"Motorcycle",NA,NA,NA,NA
2024-02-01,07:00:00,"QUEENS",11419,40.6843,-73.8222,"(40.6843, -73.8222)",NA,NA,"107-12    120 STREET",1,0,1,0,0,0,0,0,"Backing Unsafely",NA,NA,NA,NA,4700068,"Sedan",NA,NA,NA,NA
2024-01-31,02:02:00,"BROOKLYN",11207,40.65766,-73.89705,"(40.65766, -73.89705)","HINSDALE STREET","LINDEN BOULEVARD",NA,1,0,0,0,0,0,1,0,"Traffic Control Disregarded","Unspecified",NA,NA,NA,4699100,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-01-30,16:20:00,"BRONX",10451,40.82495,-73.91395,"(40.82495, -73.91395)",NA,NA,"383       EAST 162 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4699720,"Bus","Van",NA,NA,NA
2024-01-26,16:20:00,"MANHATTAN",10025,40.794052,-73.970375,"(40.794052, -73.970375)","WEST 96 STREET","AMSTERDAM AVENUE",NA,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4699719,"Bus",NA,NA,NA,NA
2024-01-31,21:50:00,"BROOKLYN",11211,40.712486,-73.957794,"(40.712486, -73.957794)",NA,NA,"249       SOUTH 1 STREET",0,0,0,0,0,0,0,0,"Driver Inexperience",NA,NA,NA,NA,4699271,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-02,15:30:00,"MANHATTAN",10001,40.749054,-73.99576,"(40.749054, -73.99576)","WEST 29 STREET","8 AVENUE",NA,0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",NA,NA,NA,4699943,"Sedan","Bike",NA,NA,NA
2024-02-01,15:00:00,NA,NA,40.698326,-73.96106,"(40.698326, -73.96106)","FLUSHING AVENUE",NA,NA,0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle","Unspecified",NA,NA,NA,4699967,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-01-31,07:33:00,"BROOKLYN",11220,40.639446,-74.02696,"(40.639446, -74.02696)","WAKEMAN PLACE","RIDGE BOULEVARD",NA,0,0,0,0,0,0,0,0,"Oversized Vehicle","Following Too Closely",NA,NA,NA,4699440,"Bus","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-01-29,10:00:00,"BRONX",10472,40.830364,-73.87283,"(40.830364, -73.87283)",NA,NA,"1232      METCALF AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4699895,"Sedan",NA,NA,NA,NA
2024-01-29,11:35:00,NA,NA,40.79531,-73.93592,"(40.79531, -73.93592)","EAST 115 STREET",NA,NA,0,0,0,0,0,0,0,0,"Reaction to Uninvolved Vehicle","Unspecified","Unspecified",NA,NA,4700315,"Box Truck","Sedan","Station Wagon/Sport Utility Vehicle",NA,NA
2024-01-31,09:55:00,"BROOKLYN",11206,40.70482,-73.94977,"(40.70482, -73.94977)",NA,NA,"246       LYNCH STREET",0,0,0,0,0,0,0,0,"Backing Unsafely",NA,NA,NA,NA,4699852,"Sedan",NA,NA,NA,NA
2024-02-02,20:10:00,"BRONX",10462,40.836365,-73.8552,"(40.836365, -73.8552)",NA,NA,"1511      OLMSTEAD AVENUE",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NA,NA,NA,4700285,"Taxi","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-01-27,22:00:00,NA,NA,40.86674,-73.928734,"(40.86674, -73.928734)","PAYSON AVENUE",NA,NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4699675,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-01-31,10:05:00,NA,NA,40.751522,-73.98023,"(40.751522, -73.98023)","MADISON AVENUE",NA,NA,0,0,0,0,0,0,0,0,"View Obstructed/Limited","Unspecified",NA,NA,NA,4699953,"Sedan","CHASSIS &",NA,NA,NA
2024-02-01,10:50:00,"BROOKLYN",11204,40.61156,-73.98382,"(40.61156, -73.98382)","BAY RIDGE AVENUE","BAY PARKWAY",NA,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4699456,"Station Wagon/Sport Utility Vehicle",NA,NA,NA,NA
2024-02-02,17:39:00,NA,NA,NA,NA,NA,"MC GUINNESS BOULEVARD","newton st",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4700213,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-01-31,19:00:00,"BROOKLYN",11212,40.66775,-73.90625,"(40.66775, -73.90625)",NA,NA,"335       SUTTER AVENUE",1,0,0,0,1,0,0,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Driver Inattention/Distraction",NA,NA,NA,4699487,"Sedan","Bike",NA,NA,NA
2024-02-02,21:36:00,"QUEENS",11368,40.75639,-73.859726,"(40.75639, -73.859726)","34 AVENUE","109 STREET",NA,3,0,0,0,0,0,3,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4699741,"Sedan","Sedan",NA,NA,NA
2024-01-31,11:05:00,"MANHATTAN",10013,40.716316,-74.00128,"(40.716316, -74.00128)",NA,NA,"111       CENTRE STREET",1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4699499,NA,NA,NA,NA,NA
2024-01-31,11:17:00,NA,NA,40.692356,-73.911064,"(40.692356, -73.911064)","WILSON AVENUE",NA,NA,0,0,0,0,0,0,0,0,"Backing Unsafely","Driver Inattention/Distraction",NA,NA,NA,4699223,"Box Truck",NA,NA,NA,NA
2024-01-30,04:52:00,"STATEN ISLAND",10304,40.633057,-74.0843,"(40.633057, -74.0843)",NA,NA,"78        CEBRA AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4699758,"Sedan",NA,NA,NA,NA
2024-01-31,00:30:00,"BROOKLYN",11237,40.69811,-73.91713,"(40.69811, -73.91713)","KNICKERBOCKER AVENUE","MENAHAN STREET",NA,0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",NA,NA,NA,4699152,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-01,04:36:00,"BROOKLYN",11205,40.69473,-73.97951,"(40.69473, -73.97951)",NA,NA,"78        MONUMENT WALK",1,0,0,0,0,0,1,0,"Unspecified",NA,NA,NA,NA,4699617,"Convertible",NA,NA,NA,NA
2024-01-28,19:40:00,"BROOKLYN",11220,40.639996,-74.00488,"(40.639996, -74.00488)","52 STREET","8 AVENUE",NA,1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",NA,NA,NA,NA,4699630,"Sedan",NA,NA,NA,NA
2024-01-29,14:30:00,NA,NA,40.664795,-73.93985,"(40.664795, -73.93985)","ALBANY AVENUE",NA,NA,0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4699649,"E-Scooter","Sedan",NA,NA,NA
2024-01-31,01:30:00,NA,NA,40.648464,-73.87139,"(40.648464, -73.87139)","BELT PARKWAY",NA,NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NA,NA,NA,4699997,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-02,13:25:00,"BROOKLYN",11204,40.61204,-73.97848,"(40.61204, -73.97848)","65 STREET","WEST 4 STREET",NA,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,4699787,"Sedan","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-01-31,10:00:00,NA,NA,NA,NA,NA,"164 STREET","GRAND CENTRAL PARKWAY",NA,1,0,0,0,0,0,1,0,"Unsafe Speed","Unspecified","Unspecified",NA,NA,4699196,"Sedan","Sedan","Sedan",NA,NA
2024-01-31,05:40:00,NA,NA,40.729176,-73.87898,"(40.729176, -73.87898)","LONG ISLAND EXPRESSWAY",NA,NA,0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NA,NA,NA,4699157,"Box Truck","Sedan",NA,NA,NA
2024-01-27,08:30:00,"BROOKLYN",11212,40.665493,-73.92137,"(40.665493, -73.92137)","UNION STREET","SUTTER AVENUE",NA,2,0,0,0,0,0,2,0,"Traffic Control Disregarded","Unsafe Speed",NA,NA,NA,4700162,"Sedan",NA,NA,NA,NA
2024-01-08,11:30:00,"BRONX",10463,40.88437,-73.90105,"(40.88437, -73.90105)","WEST 237 STREET","BROADWAY",NA,0,0,0,0,0,0,0,0,"Aggressive Driving/Road Rage","Unspecified",NA,NA,NA,4699586,"Sedan","Van",NA,NA,NA
2024-01-17,08:20:00,"BRONX",10467,40.866047,-73.87207,"(40.866047, -73.87207)","SOUTHERN BOULEVARD","BRONX RIVER PARKWAY",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4699724,"Sedan",NA,NA,NA,NA
2024-01-31,18:00:00,NA,NA,40.72804,-73.83171,"(40.72804, -73.83171)","JEWEL AVENUE","PARK DRIVE EAST",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4699263,"Sedan","Sedan",NA,NA,NA
2024-01-31,08:23:00,"QUEENS",11375,40.718647,-73.83399,"(40.718647, -73.83399)",NA,NA,"75-24     GRAND CENTRAL PARKWAY",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NA,NA,NA,4699115,"Sedan","Sedan",NA,NA,NA
2024-02-02,15:50:00,NA,NA,40.67765,-73.87058,"(40.67765, -73.87058)","CONDUIT BOULEVARD",NA,NA,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4700002,"Station Wagon/Sport Utility Vehicle","Sedan",NA,NA,NA
2024-02-01,12:00:00,"BROOKLYN",11229,40.60664,-73.94051,"(40.60664, -73.94051)","GERRITSEN AVENUE","FILLMORE AVENUE",NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4699498,"Sedan",NA,NA,NA,NA
2024-01-21,18:00:00,"MANHATTAN",10010,40.73548,-73.97545,"(40.73548, -73.97545)",NA,NA,"530       EAST 23 STREET",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,4700321,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-01,11:15:00,"MANHATTAN",10035,40.803493,-73.93939,"(40.803493, -73.93939)",NA,NA,"108       EAST 123 STREET",2,0,0,0,0,0,2,0,"Lost Consciousness","Unspecified","Unspecified",NA,NA,4699707,"Bus","Sedan","Sedan",NA,NA
2024-02-02,23:20:00,"BROOKLYN",11226,40.649944,-73.96703,"(40.649944, -73.96703)","CATON AVENUE","RUGBY ROAD",NA,2,0,0,0,0,0,2,0,"Unspecified","Unspecified",NA,NA,NA,4699901,"Sedan",NA,NA,NA,NA
2024-01-31,22:00:00,NA,NA,40.61913,-73.99019,"(40.61913, -73.99019)","65 STREET",NA,NA,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4699365,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NA,NA,NA
2024-02-02,18:05:00,"QUEENS",11354,40.768085,-73.825516,"(40.768085, -73.825516)",NA,NA,"141-55    33 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,4700105,"Sedan",NA,NA,NA,NA
2024-02-02,23:30:00,"BROOKLYN",11223,40.601795,-73.97257,"(40.601795, -73.97257)","AVENUE S","MC DONALD AVENUE",NA,0,0,0,0,0,0,0,0,"Unspecified",NA,NA,NA,NA,4700291,"Sedan",NA,NA,NA,NA
2024-01-31,11:38:00,"STATEN ISLAND",10301,40.613167,-74.11322,"(40.613167, -74.11322)",NA,NA,"445       LITTLE CLOVE ROAD",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,4699394,"Sedan","Sedan",NA,NA,NA
2024-02-01,11:21:00,"BRONX",10457,40.85104,-73.89742,"(40.85104, -73.89742)",NA,NA,"4340      PARK AVENUE",0,0,0,0,0,0,0,0,"Other Vehicular","Other Vehicular",NA,NA,NA,4699679,"Box Truck","Ambulance",NA,NA,NA
